timestamp,daynight,azimuth,elevation,date,hour,weekday
2025-08-15 12:00:00+00:00,,,,2025-08-15,12,4
2025-08-15 13:00:00+00:00,,,,2025-08-15,13,4
2025-08-15 14:00:00+00:00,,,,2025-08-15,14,4
2025-08-15 15:00:00+00:00,,,,2025-08-15,15,4
2025-08-15 16:00:00+00:00,,,,2025-08-15,16,4
2025-08-15 17:00:00+00:00,,,,2025-08-15,17,4
2025-08-15 18:00:00+00:00,,,,2025-08-15,18,4
2025-08-15 19:00:00+00:00,,,,2025-08-15,19,4
2025-08-15 20:00:00+00:00,,,,2025-08-15,20,4
2025-08-15 21:00:00+00:00,,,,2025-08-15,21,4
2025-08-15 22:00:00+00:00,,,,2025-08-15,22,4
2025-08-15 23:00:00+00:00,,,,2025-08-15,23,4
2025-08-16 00:00:00+00:00,,,,2025-08-16,0,5
2025-08-16 01:00:00+00:00,,,,2025-08-16,1,5
2025-08-16 02:00:00+00:00,,,,2025-08-16,2,5
2025-08-16 03:00:00+00:00,,,,2025-08-16,3,5
2025-08-16 04:00:00+00:00,,,,2025-08-16,4,5
2025-08-16 05:00:00+00:00,,,,2025-08-16,5,5
2025-08-16 06:00:00+00:00,,,,2025-08-16,6,5
2025-08-16 07:00:00+00:00,,,,2025-08-16,7,5
2025-08-16 08:00:00+00:00,,,,2025-08-16,8,5
2025-08-16 09:00:00+00:00,,,,2025-08-16,9,5
2025-08-16 10:00:00+00:00,,,,2025-08-16,10,5
2025-08-16 11:00:00+00:00,,,,2025-08-16,11,5
2025-08-16 12:00:00+00:00,,,,2025-08-16,12,5
2025-08-16 13:00:00+00:00,,,,2025-08-16,13,5
2025-08-16 14:00:00+00:00,,,,2025-08-16,14,5
2025-08-16 15:00:00+00:00,,,,2025-08-16,15,5
2025-08-16 16:00:00+00:00,,,,2025-08-16,16,5
2025-08-16 17:00:00+00:00,,,,2025-08-16,17,5
2025-08-16 18:00:00+00:00,,,,2025-08-16,18,5
2025-08-16 19:00:00+00:00,,,,2025-08-16,19,5
2025-08-16 20:00:00+00:00,,,,2025-08-16,20,5
2025-08-16 21:00:00+00:00,,,,2025-08-16,21,5
2025-08-16 22:00:00+00:00,,,,2025-08-16,22,5
2025-08-16 23:00:00+00:00,,,,2025-08-16,23,5
2025-08-17 00:00:00+00:00,,,,2025-08-17,0,6
2025-08-17 01:00:00+00:00,,,,2025-08-17,1,6
2025-08-17 02:00:00+00:00,,,,2025-08-17,2,6
2025-08-17 03:00:00+00:00,,,,2025-08-17,3,6
2025-08-17 04:00:00+00:00,,,,2025-08-17,4,6
2025-08-17 05:00:00+00:00,,,,2025-08-17,5,6
2025-08-17 06:00:00+00:00,,,,2025-08-17,6,6
2025-08-17 07:00:00+00:00,,,,2025-08-17,7,6
2025-08-17 08:00:00+00:00,,,,2025-08-17,8,6
2025-08-17 09:00:00+00:00,,,,2025-08-17,9,6
2025-08-17 10:00:00+00:00,,,,2025-08-17,10,6
2025-08-17 11:00:00+00:00,,,,2025-08-17,11,6
2025-08-17 12:00:00+00:00,,,,2025-08-17,12,6
2025-08-17 13:00:00+00:00,,,,2025-08-17,13,6
2025-08-17 14:00:00+00:00,,,,2025-08-17,14,6
2025-08-17 15:00:00+00:00,,,,2025-08-17,15,6
2025-08-17 16:00:00+00:00,,,,2025-08-17,16,6
2025-08-17 17:00:00+00:00,,,,2025-08-17,17,6
2025-08-17 18:00:00+00:00,,,,2025-08-17,18,6
2025-08-17 19:00:00+00:00,,,,2025-08-17,19,6
2025-08-17 20:00:00+00:00,,,,2025-08-17,20,6
2025-08-17 21:00:00+00:00,,,,2025-08-17,21,6
2025-08-17 22:00:00+00:00,,,,2025-08-17,22,6
2025-08-17 23:00:00+00:00,,,,2025-08-17,23,6
2025-08-18 00:00:00+00:00,,,,2025-08-18,0,0
2025-08-18 01:00:00+00:00,,,,2025-08-18,1,0
2025-08-18 02:00:00+00:00,,,,2025-08-18,2,0
2025-08-18 03:00:00+00:00,,,,2025-08-18,3,0
2025-08-18 04:00:00+00:00,,,,2025-08-18,4,0
2025-08-18 05:00:00+00:00,,,,2025-08-18,5,0
2025-08-18 06:00:00+00:00,,,,2025-08-18,6,0
2025-08-18 07:00:00+00:00,,,,2025-08-18,7,0
2025-08-18 08:00:00+00:00,,,,2025-08-18,8,0
2025-08-18 09:00:00+00:00,,,,2025-08-18,9,0
2025-08-18 10:00:00+00:00,,,,2025-08-18,10,0
2025-08-18 11:00:00+00:00,,,,2025-08-18,11,0
2025-08-18 12:00:00+00:00,,,,2025-08-18,12,0
2025-08-18 13:00:00+00:00,,,,2025-08-18,13,0
2025-08-18 14:00:00+00:00,,,,2025-08-18,14,0
2025-08-18 15:00:00+00:00,,,,2025-08-18,15,0
2025-08-18 16:00:00+00:00,,,,2025-08-18,16,0
2025-08-18 17:00:00+00:00,,,,2025-08-18,17,0
2025-08-18 18:00:00+00:00,,,,2025-08-18,18,0
2025-08-18 19:00:00+00:00,,,,2025-08-18,19,0
2025-08-18 20:00:00+00:00,,,,2025-08-18,20,0
2025-08-18 21:00:00+00:00,,,,2025-08-18,21,0
2025-08-18 22:00:00+00:00,,,,2025-08-18,22,0
2025-08-18 23:00:00+00:00,,,,2025-08-18,23,0
2025-08-19 00:00:00+00:00,,,,2025-08-19,0,1
2025-08-19 01:00:00+00:00,,,,2025-08-19,1,1
2025-08-19 02:00:00+00:00,,,,2025-08-19,2,1
2025-08-19 03:00:00+00:00,,,,2025-08-19,3,1
2025-08-19 04:00:00+00:00,,,,2025-08-19,4,1
2025-08-19 05:00:00+00:00,,,,2025-08-19,5,1
2025-08-19 06:00:00+00:00,,,,2025-08-19,6,1
2025-08-19 07:00:00+00:00,,,,2025-08-19,7,1
2025-08-19 08:00:00+00:00,,,,2025-08-19,8,1
2025-08-19 09:00:00+00:00,,,,2025-08-19,9,1
2025-08-19 10:00:00+00:00,,,,2025-08-19,10,1
2025-08-19 11:00:00+00:00,,,,2025-08-19,11,1
2025-08-19 12:00:00+00:00,,,,2025-08-19,12,1
2025-08-19 13:00:00+00:00,,,,2025-08-19,13,1
2025-08-19 14:00:00+00:00,,,,2025-08-19,14,1
2025-08-19 15:00:00+00:00,,,,2025-08-19,15,1
2025-08-19 16:00:00+00:00,,,,2025-08-19,16,1
2025-08-19 17:00:00+00:00,,,,2025-08-19,17,1
2025-08-19 18:00:00+00:00,,,,2025-08-19,18,1
2025-08-19 19:00:00+00:00,,,,2025-08-19,19,1
2025-08-19 20:00:00+00:00,,,,2025-08-19,20,1
2025-08-19 21:00:00+00:00,,,,2025-08-19,21,1
2025-08-19 22:00:00+00:00,,,,2025-08-19,22,1
2025-08-19 23:00:00+00:00,,,,2025-08-19,23,1
2025-08-20 00:00:00+00:00,,,,2025-08-20,0,2
2025-08-20 01:00:00+00:00,,,,2025-08-20,1,2
2025-08-20 02:00:00+00:00,,,,2025-08-20,2,2
2025-08-20 03:00:00+00:00,,,,2025-08-20,3,2
2025-08-20 04:00:00+00:00,,,,2025-08-20,4,2
2025-08-20 05:00:00+00:00,,,,2025-08-20,5,2
2025-08-20 06:00:00+00:00,,,,2025-08-20,6,2
2025-08-20 07:00:00+00:00,,,,2025-08-20,7,2
2025-08-20 08:00:00+00:00,,,,2025-08-20,8,2
2025-08-20 09:00:00+00:00,,,,2025-08-20,9,2
2025-08-20 10:00:00+00:00,,,,2025-08-20,10,2
2025-08-20 11:00:00+00:00,,,,2025-08-20,11,2
2025-08-20 12:00:00+00:00,,,,2025-08-20,12,2
2025-08-20 13:00:00+00:00,,,,2025-08-20,13,2
2025-08-20 14:00:00+00:00,,,,2025-08-20,14,2
2025-08-20 15:00:00+00:00,,,,2025-08-20,15,2
2025-08-20 16:00:00+00:00,,,,2025-08-20,16,2
2025-08-20 17:00:00+00:00,,,,2025-08-20,17,2
2025-08-20 18:00:00+00:00,,,,2025-08-20,18,2
2025-08-20 19:00:00+00:00,,,,2025-08-20,19,2
2025-08-20 20:00:00+00:00,,,,2025-08-20,20,2
2025-08-20 21:00:00+00:00,,,,2025-08-20,21,2
2025-08-20 22:00:00+00:00,,,,2025-08-20,22,2
2025-08-20 23:00:00+00:00,,,,2025-08-20,23,2
2025-08-21 00:00:00+00:00,,,,2025-08-21,0,3
2025-08-21 01:00:00+00:00,,,,2025-08-21,1,3
2025-08-21 02:00:00+00:00,,,,2025-08-21,2,3
2025-08-21 03:00:00+00:00,,,,2025-08-21,3,3
2025-08-21 04:00:00+00:00,,,,2025-08-21,4,3
2025-08-21 05:00:00+00:00,,,,2025-08-21,5,3
2025-08-21 06:00:00+00:00,,,,2025-08-21,6,3
2025-08-21 07:00:00+00:00,,,,2025-08-21,7,3
2025-08-21 08:00:00+00:00,,,,2025-08-21,8,3
2025-08-21 09:00:00+00:00,,,,2025-08-21,9,3
2025-08-21 10:00:00+00:00,,,,2025-08-21,10,3
2025-08-21 11:00:00+00:00,,,,2025-08-21,11,3
2025-08-21 12:00:00+00:00,,,,2025-08-21,12,3
2025-08-21 13:00:00+00:00,,,,2025-08-21,13,3
2025-08-21 14:00:00+00:00,,,,2025-08-21,14,3
2025-08-21 15:00:00+00:00,,,,2025-08-21,15,3
2025-08-21 16:00:00+00:00,,,,2025-08-21,16,3
2025-08-21 17:00:00+00:00,,,,2025-08-21,17,3
2025-08-21 18:00:00+00:00,,,,2025-08-21,18,3
2025-08-21 19:00:00+00:00,,,,2025-08-21,19,3
2025-08-21 20:00:00+00:00,,,,2025-08-21,20,3
2025-08-21 21:00:00+00:00,,,,2025-08-21,21,3
2025-08-21 22:00:00+00:00,,,,2025-08-21,22,3
2025-08-21 23:00:00+00:00,,,,2025-08-21,23,3
2025-08-22 00:00:00+00:00,,,,2025-08-22,0,4
2025-08-22 01:00:00+00:00,,,,2025-08-22,1,4
2025-08-22 02:00:00+00:00,,,,2025-08-22,2,4
2025-08-22 03:00:00+00:00,,,,2025-08-22,3,4
2025-08-22 04:00:00+00:00,,,,2025-08-22,4,4
2025-08-22 05:00:00+00:00,,,,2025-08-22,5,4
2025-08-22 06:00:00+00:00,,,,2025-08-22,6,4
2025-08-22 07:00:00+00:00,,,,2025-08-22,7,4
2025-08-22 08:00:00+00:00,,,,2025-08-22,8,4
2025-08-22 09:00:00+00:00,,,,2025-08-22,9,4
2025-08-22 10:00:00+00:00,,,,2025-08-22,10,4
2025-08-22 11:00:00+00:00,,,,2025-08-22,11,4
2025-08-22 12:00:00+00:00,,,,2025-08-22,12,4
2025-08-22 13:00:00+00:00,,,,2025-08-22,13,4
2025-08-22 14:00:00+00:00,,,,2025-08-22,14,4
2025-08-22 15:00:00+00:00,,,,2025-08-22,15,4
2025-08-22 16:00:00+00:00,,,,2025-08-22,16,4
2025-08-22 17:00:00+00:00,,,,2025-08-22,17,4
2025-08-22 18:00:00+00:00,,,,2025-08-22,18,4
2025-08-22 19:00:00+00:00,,,,2025-08-22,19,4
2025-08-22 20:00:00+00:00,,,,2025-08-22,20,4
2025-08-22 21:00:00+00:00,,,,2025-08-22,21,4
2025-08-22 22:00:00+00:00,,,,2025-08-22,22,4
2025-08-22 23:00:00+00:00,,,,2025-08-22,23,4
2025-08-23 00:00:00+00:00,,,,2025-08-23,0,5
2025-08-23 01:00:00+00:00,,,,2025-08-23,1,5
2025-08-23 02:00:00+00:00,,,,2025-08-23,2,5
2025-08-23 03:00:00+00:00,,,,2025-08-23,3,5
2025-08-23 04:00:00+00:00,,,,2025-08-23,4,5
2025-08-23 05:00:00+00:00,,,,2025-08-23,5,5
2025-08-23 06:00:00+00:00,,,,2025-08-23,6,5
2025-08-23 07:00:00+00:00,,,,2025-08-23,7,5
2025-08-23 08:00:00+00:00,,,,2025-08-23,8,5
2025-08-23 09:00:00+00:00,,,,2025-08-23,9,5
2025-08-23 10:00:00+00:00,,,,2025-08-23,10,5
2025-08-23 11:00:00+00:00,,,,2025-08-23,11,5
2025-08-23 12:00:00+00:00,,,,2025-08-23,12,5
2025-08-23 13:00:00+00:00,,,,2025-08-23,13,5
2025-08-23 14:00:00+00:00,,,,2025-08-23,14,5
2025-08-23 15:00:00+00:00,,,,2025-08-23,15,5
2025-08-23 16:00:00+00:00,,,,2025-08-23,16,5
2025-08-23 17:00:00+00:00,,,,2025-08-23,17,5
2025-08-23 18:00:00+00:00,,,,2025-08-23,18,5
2025-08-23 19:00:00+00:00,,,,2025-08-23,19,5
2025-08-23 20:00:00+00:00,,,,2025-08-23,20,5
2025-08-23 21:00:00+00:00,,,,2025-08-23,21,5
2025-08-23 22:00:00+00:00,,,,2025-08-23,22,5
2025-08-23 23:00:00+00:00,,,,2025-08-23,23,5
2025-08-24 00:00:00+00:00,,,,2025-08-24,0,6
2025-08-24 01:00:00+00:00,,,,2025-08-24,1,6
2025-08-24 02:00:00+00:00,,,,2025-08-24,2,6
2025-08-24 03:00:00+00:00,,,,2025-08-24,3,6
2025-08-24 04:00:00+00:00,,,,2025-08-24,4,6
2025-08-24 05:00:00+00:00,,,,2025-08-24,5,6
2025-08-24 06:00:00+00:00,,,,2025-08-24,6,6
2025-08-24 07:00:00+00:00,,,,2025-08-24,7,6
2025-08-24 08:00:00+00:00,,,,2025-08-24,8,6
2025-08-24 09:00:00+00:00,,,,2025-08-24,9,6
2025-08-24 10:00:00+00:00,,,,2025-08-24,10,6
2025-08-24 11:00:00+00:00,,,,2025-08-24,11,6
2025-08-24 12:00:00+00:00,,,,2025-08-24,12,6
2025-08-24 13:00:00+00:00,,,,2025-08-24,13,6
2025-08-24 14:00:00+00:00,,,,2025-08-24,14,6
2025-08-24 15:00:00+00:00,,,,2025-08-24,15,6
2025-08-24 16:00:00+00:00,,,,2025-08-24,16,6
2025-08-24 17:00:00+00:00,,,,2025-08-24,17,6
2025-08-24 18:00:00+00:00,,,,2025-08-24,18,6
2025-08-24 19:00:00+00:00,,,,2025-08-24,19,6
2025-08-24 20:00:00+00:00,,,,2025-08-24,20,6
2025-08-24 21:00:00+00:00,,,,2025-08-24,21,6
2025-08-24 22:00:00+00:00,,,,2025-08-24,22,6
2025-08-24 23:00:00+00:00,,,,2025-08-24,23,6
2025-08-25 00:00:00+00:00,,,,2025-08-25,0,0
2025-08-25 01:00:00+00:00,,,,2025-08-25,1,0
2025-08-25 02:00:00+00:00,,,,2025-08-25,2,0
2025-08-25 03:00:00+00:00,,,,2025-08-25,3,0
2025-08-25 04:00:00+00:00,,,,2025-08-25,4,0
2025-08-25 05:00:00+00:00,,,,2025-08-25,5,0
2025-08-25 06:00:00+00:00,,,,2025-08-25,6,0
2025-08-25 07:00:00+00:00,,,,2025-08-25,7,0
2025-08-25 08:00:00+00:00,,,,2025-08-25,8,0
2025-08-25 09:00:00+00:00,,,,2025-08-25,9,0
2025-08-25 10:00:00+00:00,,,,2025-08-25,10,0
2025-08-25 11:00:00+00:00,,,,2025-08-25,11,0
2025-08-25 12:00:00+00:00,,,,2025-08-25,12,0
2025-08-25 13:00:00+00:00,,,,2025-08-25,13,0
2025-08-25 14:00:00+00:00,,,,2025-08-25,14,0
2025-08-25 15:00:00+00:00,,,,2025-08-25,15,0
2025-08-25 16:00:00+00:00,,,,2025-08-25,16,0
2025-08-25 17:00:00+00:00,,,,2025-08-25,17,0
2025-08-25 18:00:00+00:00,,,,2025-08-25,18,0
2025-08-25 19:00:00+00:00,,,,2025-08-25,19,0
2025-08-25 20:00:00+00:00,,,,2025-08-25,20,0
2025-08-25 21:00:00+00:00,,,,2025-08-25,21,0
2025-08-25 22:00:00+00:00,,,,2025-08-25,22,0
2025-08-25 23:00:00+00:00,,,,2025-08-25,23,0
2025-08-26 00:00:00+00:00,,,,2025-08-26,0,1
2025-08-26 01:00:00+00:00,,,,2025-08-26,1,1
2025-08-26 02:00:00+00:00,,,,2025-08-26,2,1
2025-08-26 03:00:00+00:00,,,,2025-08-26,3,1
2025-08-26 04:00:00+00:00,,,,2025-08-26,4,1
2025-08-26 05:00:00+00:00,,,,2025-08-26,5,1
2025-08-26 06:00:00+00:00,,,,2025-08-26,6,1
2025-08-26 07:00:00+00:00,,,,2025-08-26,7,1
2025-08-26 08:00:00+00:00,,,,2025-08-26,8,1
2025-08-26 09:00:00+00:00,,,,2025-08-26,9,1
2025-08-26 10:00:00+00:00,,,,2025-08-26,10,1
2025-08-26 11:00:00+00:00,,,,2025-08-26,11,1
2025-08-26 12:00:00+00:00,,,,2025-08-26,12,1
2025-08-26 13:00:00+00:00,,,,2025-08-26,13,1
2025-08-26 14:00:00+00:00,,,,2025-08-26,14,1
2025-08-26 15:00:00+00:00,,,,2025-08-26,15,1
2025-08-26 16:00:00+00:00,,,,2025-08-26,16,1
2025-08-26 17:00:00+00:00,,,,2025-08-26,17,1
2025-08-26 18:00:00+00:00,,,,2025-08-26,18,1
2025-08-26 19:00:00+00:00,,,,2025-08-26,19,1
2025-08-26 20:00:00+00:00,,,,2025-08-26,20,1
2025-08-26 21:00:00+00:00,,,,2025-08-26,21,1
2025-08-26 22:00:00+00:00,,,,2025-08-26,22,1
2025-08-26 23:00:00+00:00,,,,2025-08-26,23,1
2025-08-27 00:00:00+00:00,,,,2025-08-27,0,2
2025-08-27 01:00:00+00:00,,,,2025-08-27,1,2
2025-08-27 02:00:00+00:00,,,,2025-08-27,2,2
2025-08-27 03:00:00+00:00,,,,2025-08-27,3,2
2025-08-27 04:00:00+00:00,,,,2025-08-27,4,2
2025-08-27 05:00:00+00:00,,,,2025-08-27,5,2
2025-08-27 06:00:00+00:00,,,,2025-08-27,6,2
2025-08-27 07:00:00+00:00,,,,2025-08-27,7,2
2025-08-27 08:00:00+00:00,,,,2025-08-27,8,2
2025-08-27 09:00:00+00:00,,,,2025-08-27,9,2
2025-08-27 10:00:00+00:00,,,,2025-08-27,10,2
2025-08-27 11:00:00+00:00,,,,2025-08-27,11,2
2025-08-27 12:00:00+00:00,,,,2025-08-27,12,2
2025-08-27 13:00:00+00:00,,,,2025-08-27,13,2
2025-08-27 14:00:00+00:00,,,,2025-08-27,14,2
2025-08-27 15:00:00+00:00,,,,2025-08-27,15,2
2025-08-27 16:00:00+00:00,,,,2025-08-27,16,2
2025-08-27 17:00:00+00:00,,,,2025-08-27,17,2
2025-08-27 18:00:00+00:00,,,,2025-08-27,18,2
2025-08-27 19:00:00+00:00,,,,2025-08-27,19,2
2025-08-27 20:00:00+00:00,,,,2025-08-27,20,2
2025-08-27 21:00:00+00:00,,,,2025-08-27,21,2
2025-08-27 22:00:00+00:00,,,,2025-08-27,22,2
2025-08-27 23:00:00+00:00,,,,2025-08-27,23,2
2025-08-28 00:00:00+00:00,,,,2025-08-28,0,3
2025-08-28 01:00:00+00:00,,,,2025-08-28,1,3
2025-08-28 02:00:00+00:00,,,,2025-08-28,2,3
2025-08-28 03:00:00+00:00,,,,2025-08-28,3,3
2025-08-28 04:00:00+00:00,,,,2025-08-28,4,3
2025-08-28 05:00:00+00:00,,,,2025-08-28,5,3
2025-08-28 06:00:00+00:00,,,,2025-08-28,6,3
2025-08-28 07:00:00+00:00,,,,2025-08-28,7,3
2025-08-28 08:00:00+00:00,,,,2025-08-28,8,3
2025-08-28 09:00:00+00:00,,,,2025-08-28,9,3
2025-08-28 10:00:00+00:00,,,,2025-08-28,10,3
2025-08-28 11:00:00+00:00,,,,2025-08-28,11,3
2025-08-28 12:00:00+00:00,,,,2025-08-28,12,3
2025-08-28 13:00:00+00:00,,,,2025-08-28,13,3
2025-08-28 14:00:00+00:00,,,,2025-08-28,14,3
2025-08-28 15:00:00+00:00,,,,2025-08-28,15,3
2025-08-28 16:00:00+00:00,,,,2025-08-28,16,3
2025-08-28 17:00:00+00:00,,,,2025-08-28,17,3
2025-08-28 18:00:00+00:00,,,,2025-08-28,18,3
2025-08-28 19:00:00+00:00,,,,2025-08-28,19,3
2025-08-28 20:00:00+00:00,,,,2025-08-28,20,3
2025-08-28 21:00:00+00:00,,,,2025-08-28,21,3
2025-08-28 22:00:00+00:00,,,,2025-08-28,22,3
2025-08-28 23:00:00+00:00,,,,2025-08-28,23,3
2025-08-29 00:00:00+00:00,,,,2025-08-29,0,4
2025-08-29 01:00:00+00:00,,,,2025-08-29,1,4
2025-08-29 02:00:00+00:00,,,,2025-08-29,2,4
2025-08-29 03:00:00+00:00,,,,2025-08-29,3,4
2025-08-29 04:00:00+00:00,,,,2025-08-29,4,4
2025-08-29 05:00:00+00:00,,,,2025-08-29,5,4
2025-08-29 06:00:00+00:00,,,,2025-08-29,6,4
2025-08-29 07:00:00+00:00,,,,2025-08-29,7,4
2025-08-29 08:00:00+00:00,,,,2025-08-29,8,4
2025-08-29 09:00:00+00:00,,,,2025-08-29,9,4
2025-08-29 10:00:00+00:00,,,,2025-08-29,10,4
2025-08-29 11:00:00+00:00,,,,2025-08-29,11,4
2025-08-29 12:00:00+00:00,,,,2025-08-29,12,4
2025-08-29 13:00:00+00:00,,,,2025-08-29,13,4
2025-08-29 14:00:00+00:00,,,,2025-08-29,14,4
2025-08-29 15:00:00+00:00,,,,2025-08-29,15,4
2025-08-29 16:00:00+00:00,,,,2025-08-29,16,4
2025-08-29 17:00:00+00:00,,,,2025-08-29,17,4
2025-08-29 18:00:00+00:00,,,,2025-08-29,18,4
2025-08-29 19:00:00+00:00,,,,2025-08-29,19,4
2025-08-29 20:00:00+00:00,,,,2025-08-29,20,4
2025-08-29 21:00:00+00:00,,,,2025-08-29,21,4
2025-08-29 22:00:00+00:00,,,,2025-08-29,22,4
2025-08-29 23:00:00+00:00,,,,2025-08-29,23,4
2025-08-30 00:00:00+00:00,,,,2025-08-30,0,5
2025-08-30 01:00:00+00:00,,,,2025-08-30,1,5
2025-08-30 02:00:00+00:00,,,,2025-08-30,2,5
2025-08-30 03:00:00+00:00,,,,2025-08-30,3,5
2025-08-30 04:00:00+00:00,,,,2025-08-30,4,5
2025-08-30 05:00:00+00:00,,,,2025-08-30,5,5
2025-08-30 06:00:00+00:00,,,,2025-08-30,6,5
2025-08-30 07:00:00+00:00,,,,2025-08-30,7,5
2025-08-30 08:00:00+00:00,,,,2025-08-30,8,5
2025-08-30 09:00:00+00:00,,,,2025-08-30,9,5
2025-08-30 10:00:00+00:00,,,,2025-08-30,10,5
2025-08-30 11:00:00+00:00,,,,2025-08-30,11,5
2025-08-30 12:00:00+00:00,,,,2025-08-30,12,5
2025-08-30 13:00:00+00:00,,,,2025-08-30,13,5
2025-08-30 14:00:00+00:00,,,,2025-08-30,14,5
2025-08-30 15:00:00+00:00,,,,2025-08-30,15,5
2025-08-30 16:00:00+00:00,,,,2025-08-30,16,5
2025-08-30 17:00:00+00:00,,,,2025-08-30,17,5
2025-08-30 18:00:00+00:00,,,,2025-08-30,18,5
2025-08-30 19:00:00+00:00,,,,2025-08-30,19,5
2025-08-30 20:00:00+00:00,,,,2025-08-30,20,5
2025-08-30 21:00:00+00:00,,,,2025-08-30,21,5
2025-08-30 22:00:00+00:00,,,,2025-08-30,22,5
2025-08-30 23:00:00+00:00,,,,2025-08-30,23,5
2025-08-31 00:00:00+00:00,,,,2025-08-31,0,6
2025-08-31 01:00:00+00:00,,,,2025-08-31,1,6
2025-08-31 02:00:00+00:00,,,,2025-08-31,2,6
2025-08-31 03:00:00+00:00,,,,2025-08-31,3,6
2025-08-31 04:00:00+00:00,,,,2025-08-31,4,6
2025-08-31 05:00:00+00:00,,,,2025-08-31,5,6
2025-08-31 06:00:00+00:00,,,,2025-08-31,6,6
2025-08-31 07:00:00+00:00,,,,2025-08-31,7,6
2025-08-31 08:00:00+00:00,,,,2025-08-31,8,6
2025-08-31 09:00:00+00:00,,,,2025-08-31,9,6
2025-08-31 10:00:00+00:00,,,,2025-08-31,10,6
2025-08-31 11:00:00+00:00,,,,2025-08-31,11,6
2025-08-31 12:00:00+00:00,,,,2025-08-31,12,6
2025-08-31 13:00:00+00:00,,,,2025-08-31,13,6
2025-08-31 14:00:00+00:00,,,,2025-08-31,14,6
2025-08-31 15:00:00+00:00,,,,2025-08-31,15,6
2025-08-31 16:00:00+00:00,,,,2025-08-31,16,6
2025-08-31 17:00:00+00:00,,,,2025-08-31,17,6
2025-08-31 18:00:00+00:00,,,,2025-08-31,18,6
2025-08-31 19:00:00+00:00,,,,2025-08-31,19,6
2025-08-31 20:00:00+00:00,,,,2025-08-31,20,6
2025-08-31 21:00:00+00:00,,,,2025-08-31,21,6
2025-08-31 22:00:00+00:00,,,,2025-08-31,22,6
2025-08-31 23:00:00+00:00,,,,2025-08-31,23,6
2025-09-01 00:00:00+00:00,,,,2025-09-01,0,0
2025-09-01 01:00:00+00:00,,,,2025-09-01,1,0
2025-09-01 02:00:00+00:00,,,,2025-09-01,2,0
2025-09-01 03:00:00+00:00,,,,2025-09-01,3,0
2025-09-01 04:00:00+00:00,,,,2025-09-01,4,0
2025-09-01 05:00:00+00:00,,,,2025-09-01,5,0
2025-09-01 06:00:00+00:00,,,,2025-09-01,6,0
2025-09-01 07:00:00+00:00,,,,2025-09-01,7,0
2025-09-01 08:00:00+00:00,,,,2025-09-01,8,0
2025-09-01 09:00:00+00:00,,,,2025-09-01,9,0
2025-09-01 10:00:00+00:00,,,,2025-09-01,10,0
2025-09-01 11:00:00+00:00,,,,2025-09-01,11,0
2025-09-01 12:00:00+00:00,,,,2025-09-01,12,0
2025-09-01 13:00:00+00:00,,,,2025-09-01,13,0
2025-09-01 14:00:00+00:00,,,,2025-09-01,14,0
2025-09-01 15:00:00+00:00,,,,2025-09-01,15,0
2025-09-01 16:00:00+00:00,,,,2025-09-01,16,0
2025-09-01 17:00:00+00:00,,,,2025-09-01,17,0
2025-09-01 18:00:00+00:00,,,,2025-09-01,18,0
2025-09-01 19:00:00+00:00,,,,2025-09-01,19,0
2025-09-01 20:00:00+00:00,,,,2025-09-01,20,0
2025-09-01 21:00:00+00:00,,,,2025-09-01,21,0
2025-09-01 22:00:00+00:00,,,,2025-09-01,22,0
2025-09-01 23:00:00+00:00,,,,2025-09-01,23,0
2025-09-02 00:00:00+00:00,,,,2025-09-02,0,1
2025-09-02 01:00:00+00:00,,,,2025-09-02,1,1
2025-09-02 02:00:00+00:00,,,,2025-09-02,2,1
2025-09-02 03:00:00+00:00,,,,2025-09-02,3,1
2025-09-02 04:00:00+00:00,,,,2025-09-02,4,1
2025-09-02 05:00:00+00:00,,,,2025-09-02,5,1
2025-09-02 06:00:00+00:00,,,,2025-09-02,6,1
2025-09-02 07:00:00+00:00,,,,2025-09-02,7,1
2025-09-02 08:00:00+00:00,,,,2025-09-02,8,1
2025-09-02 09:00:00+00:00,,,,2025-09-02,9,1
2025-09-02 10:00:00+00:00,,,,2025-09-02,10,1
2025-09-02 11:00:00+00:00,,,,2025-09-02,11,1
2025-09-02 12:00:00+00:00,,,,2025-09-02,12,1
2025-09-02 13:00:00+00:00,,,,2025-09-02,13,1
2025-09-02 14:00:00+00:00,,,,2025-09-02,14,1
2025-09-02 15:00:00+00:00,,,,2025-09-02,15,1
2025-09-02 16:00:00+00:00,,,,2025-09-02,16,1
2025-09-02 17:00:00+00:00,,,,2025-09-02,17,1
2025-09-02 18:00:00+00:00,,,,2025-09-02,18,1
2025-09-02 19:00:00+00:00,,,,2025-09-02,19,1
2025-09-02 20:00:00+00:00,,,,2025-09-02,20,1
2025-09-02 21:00:00+00:00,,,,2025-09-02,21,1
2025-09-02 22:00:00+00:00,,,,2025-09-02,22,1
2025-09-02 23:00:00+00:00,,,,2025-09-02,23,1
2025-09-03 00:00:00+00:00,,,,2025-09-03,0,2
2025-09-03 01:00:00+00:00,,,,2025-09-03,1,2
2025-09-03 02:00:00+00:00,,,,2025-09-03,2,2
2025-09-03 03:00:00+00:00,,,,2025-09-03,3,2
2025-09-03 04:00:00+00:00,,,,2025-09-03,4,2
2025-09-03 05:00:00+00:00,,,,2025-09-03,5,2
